Date,Name,Year,Letterboxd URI,Rating
2023-10-03,Jaws,1975,https://boxd.it/2a5e,3
2023-10-06,Alien,1979,https://boxd.it/2awY,4
2023-10-08,Get Out,2017,https://boxd.it/eOCm,5
2023-10-10,The Menu,2022,https://boxd.it/lScm,3.5
2023-10-17,Nope,2022,https://boxd.it/sDCe,3.5
2023-10-20,The Shining,1980,https://boxd.it/29Nu,3.5
2023-10-21,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/27US,5
2023-10-22,A Nightmare on Elm Street,1984,https://boxd.it/2aw0,3
2023-10-22,An American Werewolf in London,1981,https://boxd.it/29yk,4
2023-10-23,Child's Play,1988,https://boxd.it/1VTo,3.5
2023-10-24,Psycho,1960,https://boxd.it/2ab2,3.5
2023-10-25,The Silence of the Lambs,1991,https://boxd.it/2aHW,5
2023-10-26,The Witch,2015,https://boxd.it/9X0m,3.5
2023-10-26,Black Mirror: The Waldo Moment,2013,https://boxd.it/hRpQ,3
2023-10-26,The Exorcist,1973,https://boxd.it/1Yoo,3
2023-10-26,Black Mirror: White Christmas,2014,https://boxd.it/B3qu,4
2023-10-27,X,2022,https://boxd.it/sxVa,2
2023-10-27,The Texas Chain Saw Massacre,1974,https://boxd.it/1lcS,2.5
2023-10-27,Black Mirror: Nosedive,2016,https://boxd.it/hK9G,3.5
2023-10-27,Black Mirror: Playtest,2016,https://boxd.it/hRR6,3.5
2023-10-29,Black Mirror: Shut Up and Dance,2016,https://boxd.it/hRRq,4
2023-10-30,The Thing,1982,https://boxd.it/294O,5
2023-10-31,Donnie Darko,2001,https://boxd.it/2b2A,4.5
2023-11-02,(500) Days of Summer,2009,https://boxd.it/1EmM,3.5
2023-11-08,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,5
2023-11-10,Gone in Sixty Seconds,2000,https://boxd.it/1Y4y,3
2023-11-15,Saw,2004,https://boxd.it/2aWW,3
2023-11-15,To All the Boys I've Loved Before,2018,https://boxd.it/gHec,3.5
2023-11-17,Cars,2006,https://boxd.it/29ho,3.5
2023-11-17,Clueless,1995,https://boxd.it/1Ygk,3.5
2023-11-17,Gnomeo & Juliet,2011,https://boxd.it/OKi,2.5
2023-11-18,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/6YK,4.5
2023-11-18,Rio 2,2014,https://boxd.it/5jfy,3
2023-11-20,The Bourne Identity,2002,https://boxd.it/26EO,3
2023-11-22,Avatar,2009,https://boxd.it/1Efm,4.5
2023-11-22,Avatar: The Way of Water,2022,https://boxd.it/2E2E,3.5
2023-11-23,John Wick: Chapter 3 – Parabellum,2019,https://boxd.it/gmFw,3
2023-11-24,American Assassin,2017,https://boxd.it/eFLE,4
2023-11-24,American Beauty,1999,https://boxd.it/71Y,4
2023-11-26,Beverly Hills Cop,1984,https://boxd.it/2baE,4
2023-11-28,The Killer,2023,https://boxd.it/u6WE,2.5
2023-11-29,Star Wars: The Force Awakens,2015,https://boxd.it/4vru,3
2023-11-29,Sausage Party,2016,https://boxd.it/6CCe,2.5
2023-12-01,Gone Girl,2014,https://boxd.it/6hQu,5
2023-12-01,Die Hard,1988,https://boxd.it/2a7u,4.5
2023-12-02,Sherlock: The Hounds of Baskerville,2012,https://boxd.it/mwHu,3.5
2023-12-02,Sherlock: The Reichenbach Fall,2012,https://boxd.it/mwV2,5
2023-12-03,Gremlins,1984,https://boxd.it/29gg,4
2023-12-03,Turbo,2013,https://boxd.it/2Hzw,3.5
2023-12-03,Scream 4,2011,https://boxd.it/Zmc,2.5
2023-12-03,No Strings Attached,2011,https://boxd.it/YUs,2.5
2023-12-04,Divergent,2014,https://boxd.it/4VT0,4
2023-12-04,Love Actually,2003,https://boxd.it/2aeU,4
2023-12-05,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/t77K,3
2023-12-06,Shutter Island,2010,https://boxd.it/1U82,4.5
2023-12-06,Elf,2003,https://boxd.it/1VyK,3
2023-12-06,Bolt,2008,https://boxd.it/1QXg,2.5
2023-12-07,Arthur Christmas,2011,https://boxd.it/Cg6,2.5
2023-12-07,Murder on the Orient Express,2017,https://boxd.it/dHjA,3
2023-12-09,How the Grinch Stole Christmas,2000,https://boxd.it/1ZHQ,4
2023-12-10,Straight Outta Compton,2015,https://boxd.it/8rMc,4.5
2023-12-11,Noelle,2019,https://boxd.it/gdzE,2
2023-12-11,Apocalypse Now,1979,https://boxd.it/6ZS,3
2023-12-12,Teenage Mutant Ninja Turtles: We Wish You a Turtle Christmas,1994,https://boxd.it/4GNG,0.5
2023-12-12,Thingu,2012,https://boxd.it/FyGQ,5
2023-12-12,Me Before You,2016,https://boxd.it/9n98,3.5
2023-12-13,Rise of the Guardians,2012,https://boxd.it/2PXw,3
2023-12-14,2001: A Space Odyssey,1968,https://boxd.it/2bf0,4
2023-12-15,Scream,2022,https://boxd.it/o0lg,3.5
2023-12-16,The Godfather Part II,1974,https://boxd.it/2aNq,4.5
2023-12-17,The Fast and the Furious,2001,https://boxd.it/1XMu,4
2023-12-17,Scream,1996,https://boxd.it/24EC,4
2023-12-18,American Reunion,2012,https://boxd.it/2qH4,2
2023-12-19,Groundhog Day,1993,https://boxd.it/2b3e,4
2023-12-20,Step Brothers,2008,https://boxd.it/1SsE,4
2023-12-20,Spirited Away,2001,https://boxd.it/2b4m,4.5
2023-12-21,He's Just Not That Into You,2009,https://boxd.it/1WSG,1.5
2023-12-22,Marcel the Shell with Shoes On,2021,https://boxd.it/wMAk,5
2023-12-23,Training Day,2001,https://boxd.it/27A4,4.5
2023-12-23,Limitless,2011,https://boxd.it/Aly,3
2023-12-24,No Hard Feelings,2023,https://boxd.it/xouu,3
2023-12-24,Legally Blonde,2001,https://boxd.it/1ZNa,4
2023-12-24,The Prestige,2006,https://boxd.it/293w,5
2023-12-24,The Fast and the Furious: Tokyo Drift,2006,https://boxd.it/1Yeo,3
2023-12-25,The Nightmare Before Christmas,1993,https://boxd.it/1YzQ,4
2023-12-25,Kingsman: The Secret Service,2014,https://boxd.it/6dxe,4.5
2023-12-26,Ratatouille,2007,https://boxd.it/27ww,4
2023-12-27,When Harry Met Sally...,1989,https://boxd.it/29W2,3
2023-12-27,Click,2006,https://boxd.it/1YVM,3
2023-12-27,What Women Want,2000,https://boxd.it/24Sa,1.5
2023-12-28,Hoodwinked!,2005,https://boxd.it/1UVS,2
2023-12-28,In Bruges,2008,https://boxd.it/20n8,3.5
2023-12-31,The Goonies,1985,https://boxd.it/1YVC,3.5
2023-12-31,Something Borrowed,2011,https://boxd.it/H3Q,1
2023-12-31,The Intern,2015,https://boxd.it/7AOE,4
2023-12-31,Diary of a Wimpy Kid,2010,https://boxd.it/1fUa,2.5
2023-12-31,The Devil Wears Prada,2006,https://boxd.it/2awE,4
2023-12-31,The Polar Express,2004,https://boxd.it/23am,2.5
2023-12-31,21 Jump Street,2012,https://boxd.it/J0,4
2023-12-31,Bad Boys,1995,https://boxd.it/1XVG,4
2024-01-01,Oldboy,2003,https://boxd.it/29R2,5
2024-01-05,Fifty Shades of Grey,2015,https://boxd.it/6qLo,1
2024-01-06,Cars 2,2011,https://boxd.it/H4Y,3
2024-01-12,Hawkeye,2021,https://boxd.it/xQqK,4
2024-01-14,Eternals,2021,https://boxd.it/j36o,3
2024-01-16,Rise of the Planet of the Apes,2011,https://boxd.it/cS4,4
2024-01-17,Forgetting Sarah Marshall,2008,https://boxd.it/1XEq,4
2024-01-17,Friends with Benefits,2011,https://boxd.it/DoK,3.5
2024-01-17,Bad Moms,2016,https://boxd.it/d5nk,2
